PageName,ElementCount,PopupOpened,WindowCount,HasIframes,IframeCount,ProcessingTime_ms,PageURL,PageTitle,ErrorOccurred,ErrorMessage,Timestamp,InputCount,SelectCount,TextareaCount,TotalInputElements,VisibleInputs,HiddenInputs
Cheques - Tunisia Cheque Clearing,0,Yes,2,No,0,32293,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:35:16,0,0,0,0,0,0
Cheques - Tunisia Cheque Clearing Represent,0,Yes,2,No,0,32307,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:35:55,0,0,0,0,0,0
Deposit Outstation Cheques,0,Yes,2,No,0,32167,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:36:35,0,0,0,0,0,0
Deposit Outstation Cheques,0,Yes,2,No,0,32202,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:37:15,0,0,0,0,0,0
Authorise/Delete Outstation Cheques,0,Yes,2,No,0,32284,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:37:54,0,0,0,0,0,0
Pay / Return Outstation Cheques,0,Yes,2,No,0,32253,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:38:34,0,0,0,0,0,0
Authorise/Delete Pay/Return Outstation Chqs,0,Yes,2,No,0,32217,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:39:13,0,0,0,0,0,0
Settle Outstation Cheque,0,Yes,2,No,0,32331,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:39:53,0,0,0,0,0,0
Settle Outstation Cheque Returned,0,Yes,2,No,0,32233,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:40:33,0,0,0,0,0,0
Deposit Foreign Cheques,0,Yes,2,No,0,32313,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:41:12,0,0,0,0,0,0
Deposit Foreign Cheques,0,Yes,2,No,0,32301,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:41:52,0,0,0,0,0,0
Authorise/Delete Foreign Cheques,0,Yes,2,No,0,32302,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:42:32,0,0,0,0,0,0
Authorise/Delete Pay/Return Foreign Chqs,0,Yes,2,No,0,32187,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:43:11,0,0,0,0,0,0
Settle Foreign Cheque Collection,0,Yes,2,No,0,32173,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:43:51,0,0,0,0,0,0
Settle Foreign Cheque Returned,0,Yes,2,No,0,32275,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:44:31,0,0,0,0,0,0
Unauthorised Cheque Collection,0,Yes,2,No,0,32207,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:45:10,0,0,0,0,0,0
Unauthorised Cheque Collection,0,Yes,2,No,0,32299,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:45:50,0,0,0,0,0,0
Authorise/Delete Settlements,0,Yes,2,No,0,32223,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:46:29,0,0,0,0,0,0
Authorise/Delete Settlements,0,Yes,2,No,0,32251,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:47:09,0,0,0,0,0,0
Cheque Collection for Cheque Change,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 03:47:50,0,0,0,0,0,0
Unrealised Outstation Cheques,0,Yes,2,No,0,32211,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:47:55,0,0,0,0,0,0
Unrealised Foreign Cheques,0,Yes,2,No,0,32262,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:48:34,0,0,0,0,0,0
Cheque Collection Details,0,Yes,2,No,0,32280,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:49:14,0,0,0,0,0,0
Find Deposit,0,Yes,2,No,0,32277,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:49:54,0,0,0,0,0,0
AA Deposit - Fund,0,Yes,2,No,0,32289,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:50:33,0,0,0,0,0,0
AA Deposit - Fund,0,Yes,2,No,0,32354,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:51:13,0,0,0,0,0,0
AA Deposit - Fund,0,Yes,2,No,0,32225,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:51:53,0,0,0,0,0,0
AA Pay-out-Domestic,0,Yes,2,No,0,32290,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:52:32,0,0,0,0,0,0
AA Pay-out-International,0,Yes,2,No,0,32166,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:53:12,0,0,0,0,0,0
AA Partial Withdrawal,0,Yes,2,No,0,32230,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:53:52,0,0,0,0,0,0
Authorise/Delete Arrangements (PO),0,Yes,2,No,0,32266,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:54:32,0,0,0,0,0,0
AA Deposit - Fund(LCY),0,Yes,2,No,0,32177,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:55:11,0,0,0,0,0,0
AA Deposit - Fund(LCY),0,Yes,2,No,0,32229,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:55:51,0,0,0,0,0,0
AA Deposit - Fund(FCY),0,Yes,2,No,0,32196,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:56:31,0,0,0,0,0,0
AA Pay-out,0,Yes,2,No,0,32231,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:57:10,0,0,0,0,0,0
AA Partial Withdrawal,0,Yes,2,No,0,32184,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:57:50,0,0,0,0,0,0
Authorise/Delete Arrangements (TT),0,Yes,2,No,0,32428,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:58:29,0,0,0,0,0,0
Find Facility,0,Yes,2,No,0,32216,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:59:09,0,0,0,0,0,0
Find Drawing,0,Yes,2,No,0,32269,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 03:59:49,0,0,0,0,0,0
Find Finance,0,Yes,2,No,0,32240,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:00:29,0,0,0,0,0,0
Facility Repayment,0,Yes,2,No,0,32226,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:01:08,0,0,0,0,0,0
Facility Repayment,0,Yes,2,No,0,32241,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:01:48,0,0,0,0,0,0
Facility Pay-off,0,Yes,2,No,0,32199,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:02:28,0,0,0,0,0,0
Facility Principal Decrease,0,Yes,2,No,0,32373,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:03:07,0,0,0,0,0,0
Facility Bills Repayment,0,Yes,2,No,0,32222,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:03:47,0,0,0,0,0,0
Unauthorised Funds Transfer,0,Yes,2,No,0,32213,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:04:27,0,0,0,0,0,0
Authorise/Delete Arrangements (FT),0,Yes,2,No,0,32201,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:05:06,0,0,0,0,0,0
AA Disbursement,0,Yes,2,No,0,32218,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:05:47,0,0,0,0,0,0
AA Disbursement,0,Yes,2,No,0,32212,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:06:26,0,0,0,0,0,0
AA Disbursement,0,Yes,2,No,0,32156,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:07:06,0,0,0,0,0,0
AA Repayment,0,Yes,2,No,0,32252,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:07:45,0,0,0,0,0,0
AA - Respite Payment,0,Yes,2,No,0,32209,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:08:25,0,0,0,0,0,0
AA - Compression payment,0,Yes,2,No,0,32284,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:09:05,0,0,0,0,0,0
AA Advance Repayment,0,Yes,2,No,0,32216,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:09:44,0,0,0,0,0,0
AA Pay-off,0,Yes,2,No,0,32281,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:10:24,0,0,0,0,0,0
AA Principal Decrease,0,Yes,2,No,0,32212,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:11:04,0,0,0,0,0,0
AA Credit Arrangement,0,Yes,2,No,0,32243,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:11:43,0,0,0,0,0,0
AA - Profit Settlement,0,Yes,2,No,0,32285,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:12:23,0,0,0,0,0,0
Unauthorised Funds Transfer,0,Yes,2,No,0,32303,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:13:02,0,0,0,0,0,0
Authorise/Delete Arrangements (FT),0,Yes,2,No,0,32204,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:13:42,0,0,0,0,0,0
AA Disbursement,0,Yes,2,No,0,32279,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:14:22,0,0,0,0,0,0
AA Disbursement,0,Yes,2,No,0,32336,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:15:01,0,0,0,0,0,0
AA Repayment,0,Yes,2,No,0,32321,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:15:41,0,0,0,0,0,0
AA Advance Repayment,0,Yes,2,No,0,32295,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:16:21,0,0,0,0,0,0
AA Pay-off,0,Yes,2,No,0,32212,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:17:00,0,0,0,0,0,0
AA Credit Arrangement,0,Yes,2,No,0,32410,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:17:40,0,0,0,0,0,0
Unauthorised Teller Transactions,0,Yes,2,No,0,32277,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:18:20,0,0,0,0,0,0
Authorise/Delete Arrangements (TT)S,0,Yes,2,No,0,32191,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:19:00,0,0,0,0,0,0
Set up Cash Pool,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 04:19:41,0,0,0,0,0,0
Unauthorised Cash Pool,0,Yes,2,No,0,32204,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:19:45,0,0,0,0,0,0
Authorise/Delete Cash Pool,0,Yes,2,No,0,32237,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:20:25,0,0,0,0,0,0
Input DD Mandate,0,Yes,2,No,0,32386,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:21:04,0,0,0,0,0,0
Input DD Mandate,0,Yes,2,No,0,32263,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:21:44,0,0,0,0,0,0
Unauthorised DD Mandate,0,Yes,2,No,0,32312,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:22:24,0,0,0,0,0,0
Authorise/Delete DD Mandate,0,Yes,2,No,0,32299,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:23:04,0,0,0,0,0,0
Find Bundle Accounts,0,Yes,2,No,0,32201,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:23:43,0,0,0,0,0,0
Pricing Arrangements,0,Yes,2,No,0,32217,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:24:23,0,0,0,0,0,0
Find Agents,0,Yes,2,No,0,32352,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:25:03,0,0,0,0,0,0
Agent Commission Payout,0,Yes,2,No,0,32216,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:25:42,0,0,0,0,0,0
Agent Commission Payout,0,Yes,2,No,0,32339,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:26:22,0,0,0,0,0,0
Agent Commission Payout,0,Yes,2,No,0,32308,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:27:02,0,0,0,0,0,0
Agent Commission Payin,0,Yes,2,No,0,32345,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:27:41,0,0,0,0,0,0
Find Reward Schemes,0,Yes,2,No,0,32311,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:28:21,0,0,0,0,0,0
Unauthorized AAA records,0,Yes,2,No,0,32284,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:29:01,0,0,0,0,0,0
List of Collection Items,0,Yes,2,No,0,32278,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:29:40,0,0,0,0,0,0
List of Collection Items,0,Yes,2,No,0,32243,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:30:20,0,0,0,0,0,0
Manual Linking of Pool ID,0,Yes,2,No,0,32299,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:31:00,0,0,0,0,0,0
Manual Linking of Pool ID,0,Yes,2,No,0,32236,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:31:39,0,0,0,0,0,0
Manual Linking of Pool ID,0,Yes,2,No,0,32352,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:32:19,0,0,0,0,0,0
Authorise/ Delete/ View Pool ID Link,0,Yes,2,No,0,32327,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:32:59,0,0,0,0,0,0
Input Simulation,0,Yes,2,No,0,32337,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:33:38,0,0,0,0,0,0
Input Simulation - Reverse Distribution,0,Yes,2,No,0,32232,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:34:18,0,0,0,0,0,0
Input Simulation - Projection,0,Yes,2,No,0,32212,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:34:58,0,0,0,0,0,0
Authorise/ Delete/ View Simulation,0,Yes,2,No,0,32272,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:35:37,0,0,0,0,0,0
Input - Target Update,0,Yes,2,No,0,32299,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:36:17,0,0,0,0,0,0
Input Distribution,0,Yes,2,No,0,32188,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:36:57,0,0,0,0,0,0
Authorise/ Delete/ View Distribution,0,Yes,2,No,0,32220,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:37:36,0,0,0,0,0,0
Input - Reverse Distribution,0,Yes,2,No,0,32295,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:38:17,0,0,0,0,0,0
Authorise/ Delete/ View Reverse Distribution,0,Yes,2,No,0,32143,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:38:56,0,0,0,0,0,0
Pool Movement Tracker,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 04:39:38,0,0,0,0,0,0
Special HIBA Payment Summary,0,Yes,2,No,0,32218,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:39:42,0,0,0,0,0,0
Summary of Special HIBA deposits report,0,Yes,2,No,0,32238,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:40:22,0,0,0,0,0,0
Summary of Special HIBA deposits report,0,Yes,2,No,0,32343,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:41:01,0,0,0,0,0,0
Start service - Special HIBA - Deposits,0,Yes,2,No,0,32347,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:41:41,0,0,0,0,0,0
Summary of Special HIBA accounts report,0,Yes,2,No,0,32400,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:42:21,0,0,0,0,0,0
Start service - Special HIBA - Accounts,0,Yes,2,No,0,32334,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:43:00,0,0,0,0,0,0
Summary of pool Income PL Details,0,Yes,2,No,0,32207,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:43:40,0,0,0,0,0,0
Start service - Pool Income PL Details,0,Yes,2,No,0,32337,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:44:20,0,0,0,0,0,0
Summary of pool Expense PL Details,0,Yes,2,No,0,32250,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:44:59,0,0,0,0,0,0
Start service - Pool Expense PL Details,0,Yes,2,No,0,32204,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:45:39,0,0,0,0,0,0
Summary of Income/Expense Categ Entry Details,0,Yes,2,No,0,32230,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:46:19,0,0,0,0,0,0
Start service - Income/Expense Categ Entry Details,0,Yes,2,No,0,32269,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:46:58,0,0,0,0,0,0
Input - PDS Simulation Summary Report,0,Yes,2,No,0,32280,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:47:38,0,0,0,0,0,0
Input - PDS Simulation Summary Report,0,Yes,2,No,0,32383,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:48:17,0,0,0,0,0,0
Start Service-PDS Simulation Summary,0,Yes,2,No,0,32297,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:48:57,0,0,0,0,0,0
Input - PDS Distribution Summary Report,0,Yes,2,No,0,32190,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:49:37,0,0,0,0,0,0
Input - PDS Distribution Summary Report,0,Yes,2,No,0,32321,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:50:17,0,0,0,0,0,0
Start Service - PDS Distribution Service,0,Yes,2,No,0,32315,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:50:56,0,0,0,0,0,0
Setup Limit,0,Yes,2,No,0,32321,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:51:36,0,0,0,0,0,0
Setup Limit,0,Yes,2,No,0,32297,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:52:16,0,0,0,0,0,0
Setup Limit,0,Yes,2,No,0,32254,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:52:55,0,0,0,0,0,0
Setup Limit,0,Yes,2,No,0,32312,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:53:35,0,0,0,0,0,0
Create Secured Limit,0,Yes,2,No,0,32252,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:54:14,0,0,0,0,0,0
Create Secured Limit,0,Yes,2,No,0,32290,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:54:54,0,0,0,0,0,0
Create Unsecured Limit,0,Yes,2,No,0,32318,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:55:34,0,0,0,0,0,0
Modify Rejected Limit,0,Yes,2,No,0,32167,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:56:14,0,0,0,0,0,0
Maintain/Reverse Limit,0,Yes,2,No,0,32281,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:56:53,0,0,0,0,0,0
Change Customer Liability,0,Yes,2,No,0,32266,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:57:33,0,0,0,0,0,0
Sub Allocate Limit,0,Yes,2,No,0,32281,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:58:12,0,0,0,0,0,0
Authorise/Delete/Reject Limit,0,Yes,2,No,0,32312,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:58:52,0,0,0,0,0,0
Authorise/Delete Limit Sub Allocation,0,Yes,2,No,0,32314,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 04:59:32,0,0,0,0,0,0
Create Limit Group,0,Yes,2,No,0,32234,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:00:11,0,0,0,0,0,0
Create Limit Group,0,Yes,2,No,0,32188,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:00:51,0,0,0,0,0,0
Define Limit Priority,0,Yes,2,No,0,32224,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:01:31,0,0,0,0,0,0
Country & Country Group Limit,0,Yes,2,No,0,32186,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:02:10,0,0,0,0,0,0
Country & Country Group Limit,0,Yes,2,No,0,32237,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:02:50,0,0,0,0,0,0
Industry & Industry Group Limit,0,Yes,2,No,0,32288,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:03:30,0,0,0,0,0,0
Currency Limits,0,Yes,2,No,0,32358,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:04:09,0,0,0,0,0,0
Collateral Link,0,Yes,2,No,0,32250,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:04:49,0,0,0,0,0,0
Collateral Link,0,Yes,2,No,0,32309,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:05:29,0,0,0,0,0,0
Collateral,0,Yes,2,No,0,32345,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:06:08,0,0,0,0,0,0
Authorise/Delete Collateral Right,0,Yes,2,No,0,32319,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:06:48,0,0,0,0,0,0
Authorise/Delete Collateral,0,Yes,2,No,0,32376,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:07:28,0,0,0,0,0,0
View Collateral Deficit Details,0,Yes,2,No,0,32162,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:08:08,0,0,0,0,0,0
View Collateral Defict Alerts,0,Yes,2,No,0,32210,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 05:08:47,0,0,0,0,0,0
